Total Transacitons Scanned: 5773
Relevant Transactions Found: 2028


>>> AUDIT FOR SYMBOL: TSLA <<<
------------------------------------------------------------------------------------------------------------------------
| Date       | ID                   | Type   | Side | Qty  | AdjQty | Mult | Split | RunQty (Adj) | Path
| 2024-11-26 | gDr6tdg0h81a1NISvt3s | stock  | SELL | -1300  | -1300    | 1     | 1     | 0          | ...transactions/gDr6tdg0h81a1NISvt3s
| 2024-12-02 | uRNxMqYzhX8wnxPXJ3Te | stock  | BUY  | 555    | 555      | 1     | 1     | 555        | ...transactions/uRNxMqYzhX8wnxPXJ3Te
| 2024-12-02 | AtmPMvHd3Vapqfyb0TRT | stock  | SELL | -555   | -555     | 1     | 1     | 0          | ...transactions/AtmPMvHd3Vapqfyb0TRT
| 2024-12-09 | EPXuyQmiWo3wGPtOVUix | stock  | BUY  | 250    | 250      | 1     | 1     | 250        | ...transactions/EPXuyQmiWo3wGPtOVUix
| 2024-12-09 | ll1mEenBpC1WUdfe8HKR | stock  | BUY  | 150    | 150      | 1     | 1     | 400        | ...transactions/ll1mEenBpC1WUdfe8HKR
| 2024-12-09 | SAmHC92N6wjdX5lvGUar | stock  | SELL | -400   | -400     | 1     | 1     | 0          | ...transactions/SAmHC92N6wjdX5lvGUar
| 2024-12-10 | MqqI5m6po6smlOeDpV6k | stock  | BUY  | 888    | 888      | 1     | 1     | 888        | ...transactions/MqqI5m6po6smlOeDpV6k
| 2024-12-10 | 2kxtsK6Xoix9sCahbkKk | stock  | BUY  | 222    | 222      | 1     | 1     | 1110       | ...transactions/2kxtsK6Xoix9sCahbkKk
| 2024-12-10 | VBhWHOswuHnGMpsj0GGW | stock  | BUY  | 222    | 222      | 1     | 1     | 1332       | ...transactions/VBhWHOswuHnGMpsj0GGW
| 2024-12-10 | 2opgMRdMh1NvELMmZW4v | stock  | BUY  | 111    | 111      | 1     | 1     | 1443       | ...transactions/2opgMRdMh1NvELMmZW4v
| 2024-12-11 | 2wv0iNAgs9Hg9Kk26lSA | stock  | SELL | -443   | -443     | 1     | 1     | 1000       | ...transactions/2wv0iNAgs9Hg9Kk26lSA
| 2024-12-12 | io4cgwn4lFWJixvlGiAz | stock  | BUY  | 100    | 100      | 1     | 1     | 1100       | ...transactions/io4cgwn4lFWJixvlGiAz
| 2024-12-12 | LqUSr7Bbz4eEkOhyypMH | stock  | BUY  | 200    | 200      | 1     | 1     | 1300       | ...transactions/LqUSr7Bbz4eEkOhyypMH
| 2024-12-12 | dUaDtZfjClTa7gobegB0 | stock  | SELL | -300   | -300     | 1     | 1     | 1000       | ...transactions/dUaDtZfjClTa7gobegB0
| 2024-12-12 | ypuJUzp3NWW1lYJ8RarS | stock  | SELL | -300   | -300     | 1     | 1     | 700        | ...transactions/ypuJUzp3NWW1lYJ8RarS
| 2024-12-12 | HRuJjLJnK6bZgGkH8o8n | stock  | BUY  | 200    | 200      | 1     | 1     | 900        | ...transactions/HRuJjLJnK6bZgGkH8o8n
| 2024-12-12 | Vt7eJAVenllnjYjtShTj | stock  | SELL | -200   | -200     | 1     | 1     | 700        | ...transactions/Vt7eJAVenllnjYjtShTj
| 2024-12-12 | KTcpnwshPiHi7ypDWP01 | stock  | SELL | -100   | -100     | 1     | 1     | 600        | ...transactions/KTcpnwshPiHi7ypDWP01
| 2024-12-12 | anD40RdkjhqqfCMKf4R8 | stock  | SELL | -600   | -600     | 1     | 1     | 0          | ...transactions/anD40RdkjhqqfCMKf4R8
| 2024-12-12 | 6bsQlWtijOITV1DMZZay | stock  | BUY  | 300    | 300      | 1     | 1     | 300        | ...transactions/6bsQlWtijOITV1DMZZay
| 2024-12-12 | arx6LQEeu4FDbwqahJpG | stock  | BUY  | 300    | 300      | 1     | 1     | 600        | ...transactions/arx6LQEeu4FDbwqahJpG
| 2024-12-12 | dYs6lcrPuzXFQHM6x7Zf | stock  | BUY  | 200    | 200      | 1     | 1     | 800        | ...transactions/dYs6lcrPuzXFQHM6x7Zf
| 2024-12-12 | QToVe32ISj6qsmhZtQnW | stock  | BUY  | 102    | 102      | 1     | 1     | 902        | ...transactions/QToVe32ISj6qsmhZtQnW
| 2024-12-12 | ZGzNoYfAYWxZF5W1j0fZ | stock  | BUY  | 98     | 98       | 1     | 1     | 1000       | ...transactions/ZGzNoYfAYWxZF5W1j0fZ
| 2024-12-12 | OxwPmD8ARRnmg2hkAdOM | stock  | SELL | -1000  | -1000    | 1     | 1     | 0          | ...transactions/OxwPmD8ARRnmg2hkAdOM
| 2024-12-12 | XWHGtBdhYbclsH1GUgAD | stock  | SHORT | -300   | -300     | 1     | 1     | -300       | ...transactions/XWHGtBdhYbclsH1GUgAD
| 2024-12-12 | c26sAAZPSFuEn4RVYvHE | stock  | COVER | 200    | 200      | 1     | 1     | -100       | ...transactions/c26sAAZPSFuEn4RVYvHE
| 2024-12-12 | IeNnFW98oxoEbiVSkAwK | stock  | COVER | 100    | 100      | 1     | 1     | 0          | ...transactions/IeNnFW98oxoEbiVSkAwK
| 2024-12-12 | jE9SwSRY00ZXtGgapcZX | stock  | SHORT | -555   | -555     | 1     | 1     | -555       | ...transactions/jE9SwSRY00ZXtGgapcZX
| 2024-12-12 | HlsRdSk3MbLHxY4NAHa6 | stock  | COVER | 555    | 555      | 1     | 1     | 0          | ...transactions/HlsRdSk3MbLHxY4NAHa6
| 2024-12-17 | HcslebDBpREJvjebXSYU | stock  | BUY  | 300    | 300      | 1     | 1     | 300        | ...transactions/HcslebDBpREJvjebXSYU
| 2024-12-19 | ttqw5Xt0o7gY38jwpCxM | stock  | BUY  | 300    | 300      | 1     | 1     | 600        | ...transactions/ttqw5Xt0o7gY38jwpCxM
| 2024-12-19 | 0gJRYGG7tPZnLcypLvYG | stock  | BUY  | 50     | 50       | 1     | 1     | 650        | ...transactions/0gJRYGG7tPZnLcypLvYG
| 2024-12-19 | lud7YWBP7GtIEFeI83Ww | stock  | SELL | -650   | -650     | 1     | 1     | 0          | ...transactions/lud7YWBP7GtIEFeI83Ww
| 2024-12-19 | qkFQkU2bHIOI33srEQfc | stock  | SHORT | -300   | -300     | 1     | 1     | -300       | ...transactions/qkFQkU2bHIOI33srEQfc
| 2024-12-19 | DtS0aVDxJr7J7Rgm4aRb | stock  | COVER | 300    | 300      | 1     | 1     | 0          | ...transactions/DtS0aVDxJr7J7Rgm4aRb
| 2024-12-19 | GJP92A263VXrlVxSbaPk | stock  | BUY  | 300    | 300      | 1     | 1     | 300        | ...transactions/GJP92A263VXrlVxSbaPk
| 2024-12-19 | GhSiEf3J253auZipx8mA | stock  | BUY  | 50     | 50       | 1     | 1     | 350        | ...transactions/GhSiEf3J253auZipx8mA
| 2024-12-19 | R1VGjgprj2Y2jmuPUJk9 | stock  | BUY  | 250    | 250      | 1     | 1     | 600        | ...transactions/R1VGjgprj2Y2jmuPUJk9
| 2024-12-19 | rCq7HhdcoOqkysTm55US | stock  | SELL | -600   | -600     | 1     | 1     | 0          | ...transactions/rCq7HhdcoOqkysTm55US
| 2024-12-20 | SSuQcR34Cw3NEFpzg9Zu | stock  | SHORT | -350   | -350     | 1     | 1     | -350       | ...transactions/SSuQcR34Cw3NEFpzg9Zu
| 2024-12-20 | LCYlbYiJGyJDxkaORTwr | stock  | COVER | 350    | 350      | 1     | 1     | 0          | ...transactions/LCYlbYiJGyJDxkaORTwr
| 2024-12-20 | Q37JcCM1FiHKAQfGhtFr | stock  | BUY  | 350    | 350      | 1     | 1     | 350        | ...transactions/Q37JcCM1FiHKAQfGhtFr
| 2024-12-20 | O5I1pH4LtT3qAAMii1Sg | stock  | BUY  | 150    | 150      | 1     | 1     | 500        | ...transactions/O5I1pH4LtT3qAAMii1Sg
| 2024-12-20 | I3KyC2AVGWIYMi8P1v6Z | stock  | BUY  | 100    | 100      | 1     | 1     | 600        | ...transactions/I3KyC2AVGWIYMi8P1v6Z
| 2024-12-20 | fSZEpcar1VESWSDViOMH | stock  | SELL | -293   | -293     | 1     | 1     | 307        | ...transactions/fSZEpcar1VESWSDViOMH
| 2024-12-24 | t5Tl0xXwFNVV4AYr2N1L | stock  | SELL | -307   | -307     | 1     | 1     | 0          | ...transactions/t5Tl0xXwFNVV4AYr2N1L
| 2024-12-31 | x9cwFIG1O07OHQrxlcwf | stock  | BUY  | 52.07562 | 52.07562 | 1     | 1     | 52.07562   | ...transactions/x9cwFIG1O07OHQrxlcwf
| 2025-01-02 | y0X6JXWjvP7rwaDbVlIy | stock  | BUY  | 300    | 300      | 1     | 1     | 352.07562  | ...transactions/y0X6JXWjvP7rwaDbVlIy
| 2025-01-02 | q3nH6Sj3qrWHx2qWb4da | stock  | SELL | -300   | -300     | 1     | 1     | 52.075620000000015 | ...transactions/q3nH6Sj3qrWHx2qWb4da
| 2025-01-02 | CzJZmrtZcD7Y1nwyz2vU | stock  | BUY  | 300    | 300      | 1     | 1     | 352.07562  | ...transactions/CzJZmrtZcD7Y1nwyz2vU
| 2025-01-02 | HbCWOc8kAW4kI6Hkepaw | stock  | BUY  | 81     | 81       | 1     | 1     | 433.07562  | ...transactions/HbCWOc8kAW4kI6Hkepaw
| 2025-01-02 | xcVYbA5XmAE8gvXp6uKV | stock  | BUY  | 19     | 19       | 1     | 1     | 452.07562  | ...transactions/xcVYbA5XmAE8gvXp6uKV
| 2025-01-02 | fd4rabYlJvMn0xIw4six | stock  | BUY  | 100    | 100      | 1     | 1     | 552.0756200000001 | ...transactions/fd4rabYlJvMn0xIw4six
| 2025-01-02 | XVJhflD8EcIrSfoaiS1H | stock  | SELL | -500   | -500     | 1     | 1     | 52.07562000000007 | ...transactions/XVJhflD8EcIrSfoaiS1H
| 2025-03-13 | DKw3h6lHozhZAO0YLAm5 | stock  | BUY  | 300    | 300      | 1     | 1     | 352.0756200000001 | ...transactions/DKw3h6lHozhZAO0YLAm5
| 2025-03-13 | eIc5lkbbYI4dyOvatWU4 | stock  | SELL | -300   | -300     | 1     | 1     | 52.07562000000007 | ...transactions/eIc5lkbbYI4dyOvatWU4
| 2025-03-13 | NPRbcGMmJTTbGQc7NPby | stock  | BUY  | 200    | 200      | 1     | 1     | 252.07562000000007 | ...transactions/NPRbcGMmJTTbGQc7NPby
| 2025-03-13 | r3vxLsPFmwOIKCcRaHUv | stock  | SELL | -200   | -200     | 1     | 1     | 52.07562000000007 | ...transactions/r3vxLsPFmwOIKCcRaHUv
| 2025-03-13 | WzejI5VNHtvfZqzqaDKu | stock  | BUY  | 800    | 800      | 1     | 1     | 852.0756200000001 | ...transactions/WzejI5VNHtvfZqzqaDKu
| 2025-03-13 | 6gXyJ1HXOC0jVIKMlv7e | stock  | SELL | -800   | -800     | 1     | 1     | 52.07562000000007 | ...transactions/6gXyJ1HXOC0jVIKMlv7e
| 2025-03-17 | 7hKFK2pQIvUBBM3geebz | stock  | BUY  | 500    | 500      | 1     | 1     | 552.0756200000001 | ...transactions/7hKFK2pQIvUBBM3geebz
| 2025-03-18 | EZnpfZbm7FrGw9Gxd3Gh | stock  | SELL | -100   | -100     | 1     | 1     | 452.0756200000001 | ...transactions/EZnpfZbm7FrGw9Gxd3Gh
| 2025-03-19 | UwvlHkEEbNncKu1JLB40 | stock  | SELL | -400   | -400     | 1     | 1     | 52.07562000000007 | ...transactions/UwvlHkEEbNncKu1JLB40
| 2025-03-19 | TCkiArIE59q8fxBogMhI | stock  | BUY  | 380    | 380      | 1     | 1     | 432.0756200000001 | ...transactions/TCkiArIE59q8fxBogMhI
| 2025-03-19 | 95BciM6mNXcPVnX0ye07 | stock  | SELL | -380   | -380     | 1     | 1     | 52.07562000000007 | ...transactions/95BciM6mNXcPVnX0ye07
| 2025-03-19 | rtdHtohP5ZYozYuewnZn | stock  | BUY  | 400    | 400      | 1     | 1     | 452.0756200000001 | ...transactions/rtdHtohP5ZYozYuewnZn
| 2025-03-19 | GlNz7eOuecWhwLH0Dv6c | stock  | SELL | -400   | -400     | 1     | 1     | 52.07562000000007 | ...transactions/GlNz7eOuecWhwLH0Dv6c
| 2025-03-19 | 4e45z2kktV4CCiFS3s7C | stock  | BUY  | 200    | 200      | 1     | 1     | 252.07562000000007 | ...transactions/4e45z2kktV4CCiFS3s7C
| 2025-03-19 | 8FryACzplOwBTVy2ipEw | stock  | SELL | -200   | -200     | 1     | 1     | 52.07562000000007 | ...transactions/8FryACzplOwBTVy2ipEw
| 2025-03-20 | WQlE71xdV8E2LHUjxZD3 | stock  | BUY  | 230    | 230      | 1     | 1     | 282.0756200000001 | ...transactions/WQlE71xdV8E2LHUjxZD3
| 2025-03-20 | g8D5fShKqPFTr9uvkrlv | stock  | SELL | -230   | -230     | 1     | 1     | 52.07562000000007 | ...transactions/g8D5fShKqPFTr9uvkrlv
| 2025-03-24 | VwoqK6MWQSqH6coo83a8 | stock  | BUY  | 230    | 230      | 1     | 1     | 282.0756200000001 | ...transactions/VwoqK6MWQSqH6coo83a8
| 2025-03-24 | 6vTs9H18IVyjYBZeExuH | stock  | BUY  | 20     | 20       | 1     | 1     | 302.0756200000001 | ...transactions/6vTs9H18IVyjYBZeExuH
| 2025-03-24 | qn6GEvuCmy4GMcr2MiTb | stock  | BUY  | 20     | 20       | 1     | 1     | 322.0756200000001 | ...transactions/qn6GEvuCmy4GMcr2MiTb
| 2025-03-24 | kxhZcZRiin6cmn2L07cy | stock  | SELL | -270   | -270     | 1     | 1     | 52.07562000000007 | ...transactions/kxhZcZRiin6cmn2L07cy
| 2025-03-24 | 8H9WlKku5cpXTzn22ByE | stock  | SHORT | -230   | -230     | 1     | 1     | -177.92437999999993 | ...transactions/8H9WlKku5cpXTzn22ByE
| 2025-03-24 | R1UhSFZl7yP0BE1Zlcmb | stock  | SHORT | -30    | -30      | 1     | 1     | -207.92437999999993 | ...transactions/R1UhSFZl7yP0BE1Zlcmb
| 2025-03-24 | I9hRDgyzNff1oQCn6yvo | stock  | SHORT | -50    | -50      | 1     | 1     | -257.9243799999999 | ...transactions/I9hRDgyzNff1oQCn6yvo
| 2025-03-25 | 0hVSKW7KoUSYPPk5tJla | stock  | COVER | 310    | 310      | 1     | 1     | 52.07562000000007 | ...transactions/0hVSKW7KoUSYPPk5tJla
| 2025-03-25 | Qnroi7XbBOGAZ9IHElb8 | stock  | BUY  | 230    | 230      | 1     | 1     | 282.0756200000001 | ...transactions/Qnroi7XbBOGAZ9IHElb8
| 2025-03-25 | MJ9tZ2XuLyLNsQxSdwgL | stock  | SELL | -230   | -230     | 1     | 1     | 52.07562000000007 | ...transactions/MJ9tZ2XuLyLNsQxSdwgL
| 2025-03-25 | UORUJ1ewu0vR021UOetc | stock  | SHORT | -280   | -280     | 1     | 1     | -227.92437999999993 | ...transactions/UORUJ1ewu0vR021UOetc
| 2025-03-25 | lkdizFPK4JhgYNyahA8r | stock  | SHORT | -50    | -50      | 1     | 1     | -277.9243799999999 | ...transactions/lkdizFPK4JhgYNyahA8r
| 2025-03-25 | O6iT9Tply00pAWy0egee | stock  | COVER | 330    | 330      | 1     | 1     | 52.07562000000007 | ...transactions/O6iT9Tply00pAWy0egee
| 2025-04-02 | u5bDdILaOUsQ4vq10pOm | stock  | BUY  | 230    | 230      | 1     | 1     | 282.0756200000001 | ...transactions/u5bDdILaOUsQ4vq10pOm
| 2025-04-02 | 8ZcCNZOr6fnj0jF2abmP | stock  | SELL | -230   | -230     | 1     | 1     | 52.07562000000007 | ...transactions/8ZcCNZOr6fnj0jF2abmP
| 2025-04-02 | EVQ4ocVywQM7FLvnMCgr | stock  | SHORT | -500   | -500     | 1     | 1     | -447.9243799999999 | ...transactions/EVQ4ocVywQM7FLvnMCgr
| 2025-04-04 | aGltj9OLPWiAbKBYQN3S | stock  | COVER | 500    | 500      | 1     | 1     | 52.07562000000007 | ...transactions/aGltj9OLPWiAbKBYQN3S
| 2025-04-07 | FMzXRwcl59eH6Zx9imH8 | stock  | BUY  | 377    | 377      | 1     | 1     | 429.0756200000001 | ...transactions/FMzXRwcl59eH6Zx9imH8
| 2025-04-07 | HVj3n5BbBxmoNmrfURpj | stock  | BUY  | 150    | 150      | 1     | 1     | 579.0756200000001 | ...transactions/HVj3n5BbBxmoNmrfURpj
| 2025-04-07 | wChDHZl1CjtobzPTsVmH | stock  | SELL | -527   | -527     | 1     | 1     | 52.07562000000007 | ...transactions/wChDHZl1CjtobzPTsVmH
| 2025-04-07 | zwLxey1jmhrAZwwFU19A | stock  | BUY  | 327    | 327      | 1     | 1     | 379.0756200000001 | ...transactions/zwLxey1jmhrAZwwFU19A
| 2025-04-07 | j3rfQPMt0bisVMG3QnSp | stock  | SELL | -327   | -327     | 1     | 1     | 52.07562000000007 | ...transactions/j3rfQPMt0bisVMG3QnSp
| 2025-04-08 | SkXI6aYNrstqDtIUnkX8 | stock  | SHORT | -180   | -180     | 1     | 1     | -127.92437999999993 | ...transactions/SkXI6aYNrstqDtIUnkX8
| 2025-04-08 | Nyz985QJueznxQPrUYsv | stock  | COVER | 25     | 25       | 1     | 1     | -102.92437999999993 | ...transactions/Nyz985QJueznxQPrUYsv
| 2025-04-08 | wWvKya4RTILHaLQ7yjDo | stock  | COVER | 155    | 155      | 1     | 1     | 52.07562000000007 | ...transactions/wWvKya4RTILHaLQ7yjDo
| 2025-04-08 | eLuEDAfOfSpK4izmwKNK | stock  | BUY  | 200    | 200      | 1     | 1     | 252.07562000000007 | ...transactions/eLuEDAfOfSpK4izmwKNK
| 2025-04-08 | MU54THKigaoex8Tgs3Ja | stock  | SELL | -200   | -200     | 1     | 1     | 52.07562000000007 | ...transactions/MU54THKigaoex8Tgs3Ja
| 2025-04-08 | 5kTRfRDYrR10nzsk0gPi | stock  | BUY  | 250    | 250      | 1     | 1     | 302.0756200000001 | ...transactions/5kTRfRDYrR10nzsk0gPi
| 2025-04-08 | lnoXqje1i8Qe5ANwZlQT | stock  | BUY  | 50     | 50       | 1     | 1     | 352.0756200000001 | ...transactions/lnoXqje1i8Qe5ANwZlQT
| 2025-04-28 | zb4z1mOBQk35UmWTKtKS | stock  | SELL | -300   | -300     | 1     | 1     | 52.07562000000007 | ...transactions/zb4z1mOBQk35UmWTKtKS
| 2025-04-28 | NelpiKhZU6pG6gVZVdX4 | stock  | BUY  | 300    | 300      | 1     | 1     | 352.0756200000001 | ...transactions/NelpiKhZU6pG6gVZVdX4
| 2025-04-29 | uytwXGMeDcBw5N1jkQZy | stock  | SELL | -300   | -300     | 1     | 1     | 52.07562000000007 | ...transactions/uytwXGMeDcBw5N1jkQZy
| 2025-04-29 | Gqah7JTWCyBdCM1wAqBB | stock  | SHORT | -300   | -300     | 1     | 1     | -247.92437999999993 | ...transactions/Gqah7JTWCyBdCM1wAqBB
| 2025-04-29 | rDRkzJoJfijn1DE419ez | stock  | COVER | 300    | 300      | 1     | 1     | 52.07562000000007 | ...transactions/rDRkzJoJfijn1DE419ez
| 2025-04-30 | 37T1T7p7XgYu10wGN2cV | stock  | BUY  | 150    | 150      | 1     | 1     | 202.07562000000007 | ...transactions/37T1T7p7XgYu10wGN2cV
| 2025-05-02 | ee45luWEXKdOszhLl3uH | stock  | SELL | -150   | -150     | 1     | 1     | 52.07562000000007 | ...transactions/ee45luWEXKdOszhLl3uH
| 2025-05-12 | nZjwv13M59BMATuM4lqo | stock  | BUY  | 250    | 250      | 1     | 1     | 302.0756200000001 | ...transactions/nZjwv13M59BMATuM4lqo
| 2025-05-12 | pSuHQBGpPlQVReaVIbnO | stock  | BUY  | 100    | 100      | 1     | 1     | 402.0756200000001 | ...transactions/pSuHQBGpPlQVReaVIbnO
| 2025-05-12 | vNAqVoClupSzzwCB5Ojn | stock  | SELL | -350   | -350     | 1     | 1     | 52.07562000000007 | ...transactions/vNAqVoClupSzzwCB5Ojn
| 2025-05-16 | pDoK3EdUGkSV9ukOVTjS | stock  | BUY  | 350    | 350      | 1     | 1     | 402.0756200000001 | ...transactions/pDoK3EdUGkSV9ukOVTjS
| 2025-05-16 | mh1vXR3Q1lGEnWfHFCgu | stock  | BUY  | 100    | 100      | 1     | 1     | 502.0756200000001 | ...transactions/mh1vXR3Q1lGEnWfHFCgu
| 2025-05-16 | TUCxjzyspKStB78M5MeM | stock  | BUY  | 100    | 100      | 1     | 1     | 602.0756200000001 | ...transactions/TUCxjzyspKStB78M5MeM
| 2025-05-16 | yBMlDdMG9hgr0oD6lADe | stock  | BUY  | 50     | 50       | 1     | 1     | 652.0756200000001 | ...transactions/yBMlDdMG9hgr0oD6lADe
| 2025-05-16 | 4T8rKXoyPVgyztoqPVJp | stock  | SELL | -600   | -600     | 1     | 1     | 52.07562000000007 | ...transactions/4T8rKXoyPVgyztoqPVJp
| 2025-05-23 | WdY8VsqoPKqI62OZqAdY | stock  | BUY  | 300    | 300      | 1     | 1     | 352.0756200000001 | ...transactions/WdY8VsqoPKqI62OZqAdY
| 2025-05-29 | vt8ZkX1o4jAl9Xm4Gnbk | stock  | SELL | -200   | -200     | 1     | 1     | 152.07562000000007 | ...transactions/vt8ZkX1o4jAl9Xm4Gnbk
| 2025-06-02 | fVdFzUg4VvApctb8AU5c | stock  | BUY  | 150    | 150      | 1     | 1     | 302.0756200000001 | ...transactions/fVdFzUg4VvApctb8AU5c
| 2025-06-04 | vNB3f4ge8oRMMnd7tkP4 | stock  | SELL | -250   | -250     | 1     | 1     | 52.07562000000007 | ...transactions/vNB3f4ge8oRMMnd7tkP4
| 2025-06-20 | 7RYeJFLFq5uPrNGvuo6M | stock  | BUY  | 1000   | 1000     | 1     | 1     | 1052.07562 | ...transactions/7RYeJFLFq5uPrNGvuo6M
| 2025-06-20 | htPraqXjy1fLfEtHxjCX | stock  | SELL | -1000  | -1000    | 1     | 1     | 52.07562000000007 | ...transactions/htPraqXjy1fLfEtHxjCX
| 2025-06-24 | HgTWtD6THehYKkkwftHn | stock  | BUY  | 330    | 330      | 1     | 1     | 382.0756200000001 | ...transactions/HgTWtD6THehYKkkwftHn
| 2025-06-24 | 9BPy1lM0JyvaGstFurtp | stock  | BUY  | 170    | 170      | 1     | 1     | 552.0756200000001 | ...transactions/9BPy1lM0JyvaGstFurtp
| 2025-06-24 | g0NjmvSWVMvwjbdo9Dfh | stock  | SELL | -500   | -500     | 1     | 1     | 52.07562000000007 | ...transactions/g0NjmvSWVMvwjbdo9Dfh
| 2025-06-24 | GPWONu8mT41yPrcbxD3m | stock  | BUY  | 350    | 350      | 1     | 1     | 402.0756200000001 | ...transactions/GPWONu8mT41yPrcbxD3m
| 2025-06-24 | 6mdkvyx4ST0kS3PALbDX | stock  | SELL | -350   | -350     | 1     | 1     | 52.07562000000007 | ...transactions/6mdkvyx4ST0kS3PALbDX
| 2025-06-24 | WvI1CJQNdLDJv1jVLZ3x | stock  | BUY  | 350    | 350      | 1     | 1     | 402.0756200000001 | ...transactions/WvI1CJQNdLDJv1jVLZ3x
| 2025-06-24 | t5vvmD4BAlWgtBzKdLNW | stock  | BUY  | 358    | 358      | 1     | 1     | 760.0756200000001 | ...transactions/t5vvmD4BAlWgtBzKdLNW
| 2025-06-24 | CytOGSsI4xxw1prGLgbq | stock  | SELL | -350   | -350     | 1     | 1     | 410.0756200000001 | ...transactions/CytOGSsI4xxw1prGLgbq
| 2025-06-26 | AsTQD0ONhSXWcDhASYI7 | stock  | SELL | -358   | -358     | 1     | 1     | 52.07562000000007 | ...transactions/AsTQD0ONhSXWcDhASYI7
| 2025-07-01 | FSG8Ojk7Fr0X3Y9itM40 | stock  | BUY  | 150    | 150      | 1     | 1     | 202.07562000000007 | ...transactions/FSG8Ojk7Fr0X3Y9itM40
| 2025-07-01 | xbGSGXPidqInWKE3QlLC | stock  | SELL | -150   | -150     | 1     | 1     | 52.07562000000007 | ...transactions/xbGSGXPidqInWKE3QlLC
| 2025-07-01 | tLHkXy8g56vTFSAj0Jkk | stock  | BUY  | 500    | 500      | 1     | 1     | 552.0756200000001 | ...transactions/tLHkXy8g56vTFSAj0Jkk
| 2025-07-01 | Og3Rj6MneRjk4bKpcl7S | stock  | SELL | -500   | -500     | 1     | 1     | 52.07562000000007 | ...transactions/Og3Rj6MneRjk4bKpcl7S
| 2025-07-02 | RalzFh2P5luHGlmL8spl | stock  | BUY  | 300    | 300      | 1     | 1     | 352.0756200000001 | ...transactions/RalzFh2P5luHGlmL8spl
| 2025-07-02 | I7nVxdMmMlGipioNro7a | stock  | SELL | -300   | -300     | 1     | 1     | 52.07562000000007 | ...transactions/I7nVxdMmMlGipioNro7a
| 2025-08-27 | J62FR0UDu2IeSJWOPM92 | stock  | BUY  | 220    | 220      | 1     | 1     | 272.0756200000001 | ...transactions/J62FR0UDu2IeSJWOPM92
| 2025-08-28 | 8VroFwELsJOtuiGYPyme | stock  | SELL | -220   | -220     | 1     | 1     | 52.07562000000007 | ...transactions/8VroFwELsJOtuiGYPyme
| 2025-09-08 | V2TTUJHyvu2sccF3bkFK | stock  | BUY  | 500    | 500      | 1     | 1     | 552.0756200000001 | ...transactions/V2TTUJHyvu2sccF3bkFK
| 2025-09-08 | DKwfHYstvBlgcsmEqtdE | stock  | SELL | -500   | -500     | 1     | 1     | 52.07562000000007 | ...transactions/DKwfHYstvBlgcsmEqtdE
| 2025-10-15 | Xc0EjfKzLvUPBwo6vW93 | stock  | BUY  | 200    | 200      | 1     | 1     | 252.07562000000007 | ...transactions/Xc0EjfKzLvUPBwo6vW93
| 2025-10-15 | 7qUAZjsu4OZF1oojndRx | stock  | SELL | -200   | -200     | 1     | 1     | 52.07562000000007 | ...transactions/7qUAZjsu4OZF1oojndRx
| 2025-11-18 | FyDOFbtrHrlR9vEXTZGF | stock  | BUY  | 250    | 250      | 1     | 1     | 302.0756200000001 | ...transactions/FyDOFbtrHrlR9vEXTZGF
| 2025-11-18 | aq2q5TCiXQ07Qny7hgC7 | stock  | SELL | -250   | -250     | 1     | 1     | 52.07562000000007 | ...transactions/aq2q5TCiXQ07Qny7hgC7
| 2025-11-18 | g7R8id9qRCXAHGv4yHPF | stock  | BUY  | 300    | 300      | 1     | 1     | 352.0756200000001 | ...transactions/g7R8id9qRCXAHGv4yHPF
| 2025-11-18 | 6mTBM9dGVNowkFtJcGkO | stock  | SELL | -300   | -300     | 1     | 1     | 52.07562000000007 | ...transactions/6mTBM9dGVNowkFtJcGkO
| 2025-11-25 | bFjszMSBFaRp7jGxJBBZ | stock  | BUY  | 333    | 333      | 1     | 1     | 385.0756200000001 | ...transactions/bFjszMSBFaRp7jGxJBBZ
| 2025-11-25 | 6Wsh1ffaLa5dDfGHc3Or | stock  | SELL | -333   | -333     | 1     | 1     | 52.07562000000007 | ...transactions/6Wsh1ffaLa5dDfGHc3Or
| 2025-11-25 | ZD3spaRSoB2DLpdqXnpZ | stock  | BUY  | 333    | 333      | 1     | 1     | 385.0756200000001 | ...transactions/ZD3spaRSoB2DLpdqXnpZ
| 2025-11-25 | xzJrUS5Wg7LUwWxoM2iJ | stock  | SELL | -333   | -333     | 1     | 1     | 52.07562000000007 | ...transactions/xzJrUS5Wg7LUwWxoM2iJ
| 2025-11-25 | NShIsxk4mzfL0l1wS52Y | stock  | BUY  | 333    | 333      | 1     | 1     | 385.0756200000001 | ...transactions/NShIsxk4mzfL0l1wS52Y
| 2025-11-26 | miDWkpBOlSUMXhbr8Mvg | stock  | SELL | -222   | -222     | 1     | 1     | 163.07562000000007 | ...transactions/miDWkpBOlSUMXhbr8Mvg
| 2025-11-26 | 77q2XSCUpEaH2sEoHtjW | stock  | BUY  | 222    | 222      | 1     | 1     | 385.0756200000001 | ...transactions/77q2XSCUpEaH2sEoHtjW
| 2025-11-26 | Na3KfPnplMIa86rA9bcF | stock  | SELL | -111   | -111     | 1     | 1     | 274.0756200000001 | ...transactions/Na3KfPnplMIa86rA9bcF
